NUMBER,QUESTION,OPTIONS,SOLUTION,IMAGE Q,ANSWER KEY,IMAGE A
Question 22,what is the mechanism of action of remdesivir?,"a) RNA-dependent DNA polymerase inhibition
b) RNA-dependent RNA polymerase inhibition
c) Fusion inhibition
d) Entry inhibition","The mechanism of action of remdesivir is inhibition of the enzyme RNA-dependent RNA polymerase.
Remdesivir is an adenosine nucleotide prodrug. It distributes into cells where it is metabolized to form remdesivir triphosphate (RDV-TP). It binds to the viral RNA-dependent RNA polymerase and inhibits viral replication by prematurely terminating RNA transcription.
Remdesivir (under Emergency use Authorization) is used in the treatment of cOVID-19. It may be considered in patients with moderate to severe disease, requiring supplemental oxygen, within 1o days of onset of the illness.
Dose: 2oo mg IV on day 1 followed by 1oo mg IV daily for 4 days (total 5 days).
The following are contraindications to the use of remdesivir:
• Renal or hepatic dysfunction (eGFR <3o ml/min/m2; AST/ALT >5 times upper limit of normal) (Not an absolute contraindication)
• Pregnant or lactating females
• patients <12 years of age
• patients who are not on oxygen support or in-home settings
Remdesivir can cause gastrointestinal symptoms, elevated transaminase levels, increased prothrombin time, and hypersensitivity reactions. Hence, liver function tests and prothrombin time should be obtained before and during treatment with remdesivir.
other options:
option A- RNA-dependent DNA polymerase / reverse transcriptase inhibitors prevent the conversion of viral RNA into proviral DNA. They help to prevent infection of susceptible cells but do not eradicate the virus from cells that are integrated with proviral DNA. Examples: zidovudine, lamivudine, stavudine, tenofovir, didanosine, zalcitabine, and emtricitabine. These are drugs used to manage HIV infection.
options C and D- Entry/fusion inhibitors include enfuvirtide and maraviroc. Enfuvirtide inhibits the fusion of viral and cell membranes mediated by gp41 and CD4 interactions. Maraviroc is a chemokine receptor antagonist and binds to host cell CCR5 receptor to block binding of viral gp12o. They are also used to manage HIV infection.",,B,
Question 23,Administration of which of the following drugs would increase the bioavailability of saquinavir?,"a) Ritonavir
b) vitamin c
c) cimetidine
d) Ganciclovir","Administration of ritonavir would increase the bioavailability of saquinavir.
saquinavir is an HIV protease inhibitor that inhibits replication of both HIV-1 and HIV-2. It is metabolized predominantly by the hepatic enzyme Cyp3A4. Inhibition of Cyp3A4 results in an increase or a boost in the concentration of saquinavir. Ritonavir is one such drug that inhibits Cyp3A4. Therefore combining it with a protease inhibitor like saquinavir results in:
• Enhanced bioavailability
• Inhibition of systemic clearance
• Inhibition of first-pass metabolism, and
• Longer half-life of the co-administered HIV protease inhibitor.
This allows for a reduction of drug dose and dosing frequency of saquinavir.
All protease inhibitors except for nelfinavir are predominantly metabolized by Cyp3A4. Therefore, the administration of Cyp3A4 inhibitors like ritonavir or cobicistat can increase the bioavailability of these protease inhibitors. This phenomenon is known as boosting protease inhibitors by Cyp inhibitors. The dosage of ritonavir, when given as a booster drug, is 1oo to 2oomg once or twice daily.
other options :
option B: Vitamin C / Ascorbic acid is a water-soluble vitamin that can actually reduce the steady-state concentration of protease inhibitors. It increases the absorption of dietary iron.
option C: Cimetidine is a histamine 2 receptor antagonist which is used to promote gastric and duodenal ulcer healing. It is used in the management of gastroesophageal reflux disease. It also inhibits Cyps, but only ritonavir and cobicistat are used for boosting protease inhibitors.
option D: Ganciclovir is a guanine nucleoside analogue which has inhibitory activity against all herpes viruses, especially cytomegalovirus (CMV).",,A,
Question 24,"The table below gives the AUc of drug B alone and that of drug B when combined with another drug A. If the ■ value is <o.o1, then which of the following statements is true?","a) Drug A decreases intestinal absorption of Drug B
b) Drug A reduces first pass metabolism of Drug B
c) Drug A increases the metabolism of Drug B
d) Drug A increases renal elimination of Drug B","Drug A reduces the first-pass metabolism of Drug B.
The area under the plot of plasma concentration of a drug versus time after dosage is called the area under the curve or AUC. It can be used as a measure of the bioavailability of a drug and to calculate its clearance rate from the body.
Bioavailability refers to the extent to which an administered dose of the drug reaches its site of action; if the metabolic and excretory capacity of the intestine or liver for the drug is large, bioavailability is reduced substantially and this is called the first-pass metabolism whereas bioavailability is increased if intestinal absorption of the drug is increased.
The greater the AUC, the greater is the bioavailability of the drug.
In the question, is observed that when drug A was given along with drug B, the total AUC has increased (82o seconds ± 124 seconds) when compared to the AUC when drug B is administered alone (57o seconds ± 127 seconds).
The null hypothesis for the above question would be that drug A doesn't increase the AUC for drug B and for this to be true, ■ value should be >o.o5.
As given ■ value is <o.o1, it is significant and the null hypothesis is rejected, which means that drug A has indeed increased the AUC for drug B.
This indicates increased bioavailability of drug B when administered with drug A, which shows that drug A has either increased the intestinal absorption of drug B or has reduced its first-pass metabolism.
other options:
option A: If drug A decreased the intestinal absorption of drug B, this would mean that the AUC for drug B, when administered with drug A, would be reduced. This is due to decreased bioavailability of drug B when given with drug A.
option C: If drug A increases the metabolism of drug B, this would lead to a shorter t1/2 and duration of action of drug B, thereby decreasing the AUC for when drug B and drug A are given together.
option D: If drug A increased the elimination of drug B, the AUC for drug B when given with drug A would be reduced due to reduced duration of action of drug B.",,B,IMAGE Q
Question 25,what is the mechanism of action of cyclosporine?,"a) Inhibition of calcineurin
b) AMP kinase stimulation
c) IMP dehydrogenase inhibition
d) Dihydro-orotate dehydrogenase inhibition","The mechanism of action of cyclosporine is inhibition of calcineurin activity.
Calcineurin is a calcium/calmodulin-dependent phosphatase required for the induction of T cell lymphokine production and proliferation. Cyclosporine is an immunomodulatory drug that inhibits calcineurin activity by forming a complex with cyclophilin, a cytoplasmic-receptor protein present in target cells, to form a cyclosporine-cyclophilin complex. This drug-receptor complex specifically and competitively binds to and inhibits calcineurin, a calcium and calmodulin-dependent phosphatase. This in turn, inhibits the translocation of a family of transcription factors (NF-AT), leading to reduced transcriptional activation of cytokine genes for interleukin (IL)-2, tumour necrosis factor (TNF)-alpha, IL-3, IL-4, cD4OL, granulocyte-macrophage colony-stimulating factor, and interferon-gamma. ultimately, the proliferation of T lymphocytes is reduced, resulting in immunomodulation.
Its uses are :
• In solid organ transplantation, to treat organ rejection in kidney, liver, and heart allogeneic transplants.
• In patients with rheumatoid arthritis, when the disease has not adequately responded to methotrexate.
• It is approved to treat amyotrophic lateral sclerosis (ALS or Lou Gehrig disease) and its variants.
• In nephrotic syndrome, to treat focal segmental glomerulosclerosis not responding to corticosteroids.
Adverse effects of cyclosporine include a decrease in glomerular filtration rate (GFR) and metabolic disturbances like hypomagnesemia, hyperkalemia, dyslipidemia, gynecomastia, hypertrichosis; neurotoxicity in the form of convulsions. There is an increased risk of developing skin and lymphoproliferative malignancies in cyclosporine-treated psoriasis patients.
other options:
option B: AMP kinase is stimulated by metformin, a first-line orally administered drug in the management of type-2 diabetes mellitus.
option c: IMP dehydrogenase is inhibited reversibly by the drug mycophenolate mofetil, which is indicated in the prophylaxis of transplant rejection.
option D: Dihydro-orotate dehydrogenase is inhibited by leflunomide, a pyrimidine synthesis inhibitor indicated for the management of rheumatoid arthritis in adults.",,A,
Question 26,Anionic and weakly acidic drugs bind to which of the following?,"a) Albumin
b) Globulin
c) Lipoprotein
d) Alpha-1 glycoprotein","Anionic and weakly acidic drugs bind to albumin.
After being distributed in the circulating blood, drugs bind to serum proteins to varying degrees. Among serum proteins, albumin and alpha-1 acid glycoprotein play important roles in protein binding for many drugs, which affects their distribution in the body.
Albumin is a major carrier of and binds to acidic drugs like phenytoin, NSAIDs. whereas, α-1 acid glycoprotein binds basic drugs like lignocaine,disopyramide, quinidine and propranolol.
Importance of plasma protein binding:
conditions resulting in acute phase reaction response leading to elevated levels of alpha-1 acid glycoprotein like crohn’s disease, myocardial infarction, arthritis, cancer, etc. enhance binding of basic drugs. conditions causing hypoalbuminemia result in decreased binding sites for acidic drugs.
when a drug is bound to the plasma proteins, it is kept in the blood, while the unbound (free) drug can produce a therapeutic effect, be metabolized, or excreted. In the majority of the drugs, this does not have a significant effect, but in drugs with a narrow therapeutic index like warfarin, it is clinically relevant as excessive free warfarin can produce toxicity.
Many drugs displace other drugs from their protein binding sites. This may cause an increase in the pharmacological effect of the displaced drug.
A drug bound to a plasma protein cannot cross membranes and this bound fraction of a drug is also not available for metabolism or glomerular filtration which can make the drug long-acting.
other options:
option B- Globulins are of three types - α ,β , and γ-globulins. Globulins bind glucocorticoids and progesterone in the blood.
option C- Lipoproteins like VLDL, LDL can bind anti-cancer drugs like 5-fluorouracil and doxorubicin.",,A,
Question 27,A 14-month-old boy was diagnosed with Hemophilus influenza meningitis. The initial treatment plan was to start on ampicillin but later was shifted to ceftriaxone. what could be the probable reason?,"a) Hemophilus alters penicillin binding protein sites, hence resistant to ampicillin
b) Easier to administer IV ceftriaxone than IV ampicillin
c) cotrimoxazole is the drug of choice, but patient is allergic to sulfa drugs
d) Hemophilus produces beta lactamase, hence resistant to ampicillin","The probable reason why the drug to be administered was changed from ampicillin to ceftriaxone is because Hemophilus produces beta-lactamase and hence, is resistant to ampicillin.
A considerable percentage of isolates of Hemophilus influenzae produce beta-lactamase, rendering them resistant to ampicillin, a beta-lactam antibiotic. However, these strains are still sensitive to second and third-generation cephalosporins.
In H. influenzae, the resistance to ampicillin and other β-lactam antibiotics is generally due to the production of a β-lactamase. In the case of β-lactamase-negative ampicillin-resistant strains, resistance is due to the presence of altered penicillin-binding proteins.
Ceftriaxone is a third-generation cephalosporin that is effective against Hemophilus Influenzae and considerably resistant to beta-lactamase. It has a very long half-life which permits once-daily dosing of the drug. Because of the efficacy of third-generation cephalosporins in the therapy of meningitis caused by Hemophilus Influenzae type b, ceftriaxone administered at the rate of 5o mg/kg/dose given 12th hourly should be a part of the initial empirical therapy.
Vancomycin combined with a third-generation cephalosporin like ceftriaxone is the recommended empirical antibiotic regimen in a suspected case of meningitis, beyond the neonatal period.",,D,
Question 28,A patient who is a known case of cirrhosis of the liver presents with abdominal distension and swelling of the lower limbs. The preferred diuretic for this patient would be,"a) Triamterene
b) Eplerenone
c) chlorthalidone
d) Furosemide","The preferred diuretic for this patient with cirrhosis presenting with abdominal distension and lower limb swelling is eplerenone.
Eplerenone is a mineralocorticoid receptor/aldosterone antagonist. High doses of mineralocorticoid receptor/aldosterone antagonists decrease total body sodium in cirrhotic patients with ascites by natriuresis.
patients with liver cirrhosis have a decreased effective arterial blood volume because of splanchnic vasodilatation. This stimulates the renin-angiotensin-aldosterone system and results in hyperaldosteronism. This causes increased sodium and water retention and leads to the development of ascites. This also contributes to resistance to loop diuretics.
Normally, aldosterone (AL) enters the cells of the late distal tubule and collecting ducts by diffusion and binds to a specific mineralocorticoid receptor (MR) in the cytoplasm. This AL-MR complex mediates Na+ reabsorption, which drives the secretion of K+ and H+into the tubules.
Eplerenone competitively blocks this MR, preventing it from binding with aldosterone. The net effect is sodium diuresis and potassium retention. It is a potassium-sparing diuretic. other mineralocorticoid receptor antagonists include spironolactone, canrenone, potassium canrenoate.
some clinical uses of MR antagonists are -
• Hypertension due to primary hyperaldosteronism
• Edema associated with liver cirrhosis, congestive cardiac failure, chronic kidney disease
• They may reduce mortality in patients with myocardial infarction
Hyperkalemia is the major side effect of MR antagonists, the risk being greater in patients with renal disease or those already taking AcE inhibitors. other important side effects are gynecomastia and decreased libido due to the anti-androgenic effect of spironolactone but eplerenone does not cause gynecomastia and decreased libido.
other options :
option A- Triamterene directly inhibits renal epithelial sodium channels (ENac) in the late distal tubule and collecting duct. It is a potassium-sparing diuretic and is generally used along with other diuretics in the treatment of hypertension and edema. Triamterene is metabolized in the liver, hence triamterene toxicity may be enhanced in patients with hepatic disease. It is used in the management of Liddle syndrome.
option c- chlorthalidone is a thiazide-like diuretic. It inhibits Na+-cl- symporter in the early distal tubule and increases the excretion of sodium and chloride. Thiazide diuretics may be used for the treatment of hypertension, heart failure, nephrolithiasis due to idiopathic hypercalciuria, and nephrogenic diabetes insipidus.
option D- Furosemide is a loop diuretic. It acts by inhibiting the Na+-K+-2cl- symporter in the thick ascending limb of the loop of Henle resulting in increased excretion of sodium and chloride. It also has mild carbonic anhydrase inhibitory activity and also increases urinary excretion of bicarbonate and phosphate. cirrhotic patients are often resistant to loop diuretics due to decreased secretion of the drug into tubular fluid and high aldosterone levels. Furosemide may be given along with eplerenone, but the best answer here is eplerenone since aldosterone antagonists are the main therapy for cirrhotic edema.",,B,
Question 29,which of the following is the most effective drug in smoking cessation?,"a) varenicline
b) Buspirone SR
c) Nicotine gum
d) Rimonabant","varenicline is the most effective drug in smoking cessation.
Nicotine is the principal constituent of tobacco responsible for its addictive behaviour. one of the newest agents introduced to aid in smoking cessation is varenicline.
varenicline works by blocking the effects of nicotine on the brain. It blocks α-4, β-2 nicotinic acetylcholine receptor subtypes and varenicline inhibits dopaminergic activation produced by smoking through their partial agonism, and decreases the craving and withdrawal syndrome that occurs with cessation attempts. It prevents nicotine stimulation of the mesolimbic dopamine system associated with nicotine addiction, thus helping to occlude the ""rewarding"" effect of smoking.
varenicline is prescribed only to patients 18 years or older. varenicline is taken orally and the dose taken is o.5 mg once daily on days 1 to 3, increased to o.5 mg twice daily on days 4 through 7 and 1 mg twice daily after day 8 for 11 weeks. Therapy should start one week before the target quit date. It can be continued for another 12 weeks (1 mg BD) to maintain abstinence.
The adverse effects include nausea, which can be mitigated by starting at lower doses and gradually increasing the dose. other symptoms include disturbed sleep, sleepwalking, agitation, drowsiness, and constipation and may also increase the risk of pancreatitis. varenicline has also been implicated in specific skin syndromes such as stevens-Johnson syndrome, erythema multiforme, and photosensitivity. varenicline can cause renal failure and kidney stones, thus renal function must be monitored.
The FDA has issued a warning about mood and behavioral changes associated with its use, and there is some evidence of increased cardiovascular risk.
other options:
option B: Buspirone sustained release is a partial agonist at 5HT receptors but affinity for D2 receptors may also be present. Its effects are slow onset, over a couple of weeks and is used in the management of generalised anxiety states.
option C: Nicotine gum has nicotine which is an agonist at Nn type nicotinic cholinergic receptors and is also advised for smoking cessation along with psychotherapy. However, varenicline was more effective when compared with single■product nicotine replacement therapy (NRT) and was similarly effective compared with combination NRT.
option D: Rimonabant is an inverse agonist at cannabinoid receptor CB1 which decreases neurotransmitter release at GABAergic and glutamatergic synapses; its usage for smoking cessation and treat obesity was stopped after serious side effects notably severe depression and increased risk of suicide. However, it continues to be used off-label for smoking cessation.",,A,
Question 30,A patient who was on warfarin therapy for atrial fibrillation is prescribed a cephalosporin antibiotic for the treatment of a lower respiratory tract infection. He reports back to the hospital after having developed hemarthrosis. which of the following cephalosporins is likely to have caused this?,"a) cefixime
b) cefoperazone
c) ceftobiprole
d) ceftazidime","The cephalosporin antibiotic most likely to have caused hemarthrosis in this patient on warfarin therapy is cefoperazone.
Cephalosporins containing a methylthiotetrazole (NMTT) group can prolong the prothrombin time. This results in clinically significant bleeding in patients already on anticoagulant therapy or having vitamin K deficiency.
This is because NMTT cephalosporins inhibit the enzyme vitamin K epoxide reductase in the liver, which is the key enzyme for vitamin K-dependent carboxylation, a posttranslational modification that is essential for the biological functions of coagulation factors.
NMTT group containing cephalosporins include latamoxef, cefmenoxime, cefoperazone, cefotetan, cefamandole.
vitamin K epoxide reductase is also the target of anticoagulants like warfarin. oral administration of vitamin K can prevent this problem.",,B,
Question 31,which of the following is a novel anti-depressant?,"a) Lurasidone
b) vilazodone
c) Asenapine
d) Blonanserin","vilazodone is the novel antidepressant.
The antidepressant effect of vilazodone is due to its enhancement of serotonergic activity in the CNS through selective inhibition of serotonin reuptake. It binds with high affinity to the serotonin reuptake site but not to the norepinephrine or dopamine reuptake site. As a result, vilazodone potently and selectively inhibits the reuptake of serotonin.
vilazodone is also a partial agonist at serotonergic 5-HT1A receptors; the result of this activity on serotonergic transmission also plays a role in its antidepressant effect.
Thus it offers a novel combination of selective serotonin reuptake inhibition (SSRI) and serotonergic (5-HT1A) receptor partial agonist activity. Because of these characteristics, vilazodone has been termed a serotonin partial agonist–reuptake inhibitor (SPARI).
vilazodone is never combined with a monoamine oxidase (MAo) inhibitor or given within 14 days of discontinuing or initiating MAo inhibitor therapy due to the serious risk of serotonin toxicity.
other options:
option A: Lurasidone is a second-generation antipsychotic that is a 5-HT2A and D2 receptor antagonist. it is used in the treatment of schizophrenia and bipolar depression (as monotherapy or as an adjunct).
option C: Asenapine is a second-generation antipsychotic which is also a 5-HT2A and D2 receptor antagonist, used in the management of schizophrenia and acute mania.
option D: Blonanserin is a second-generation antipsychotic, which acts as an antagonist at D2, D3, and 5-HT2A receptors. Blonanserin has a low affinity for 5-HT2C, adrenergic α1, histamine H1, and muscarinic M1 receptors, but displays a relatively high affinity for 5-HT6 receptors. It is used in the management of schizophrenia.",,B,
Question 32,"A 57-year-old man was brought to the hospital with complaints of dizziness and breathlessness. During his physical examination, you notice the following discolouration over his face. He is presently being treated with amiodarone, metoprolol, verapamil, lisinopril, and amlodipine. which of the following drugs is most likely responsible?","a) Amiodarone
b) Amlodipine
c) Metoprolol
d) verapamil","The image shows grey-blue discolouration over this patient's face and the drug responsible for this is amiodarone.
Long-term treatment with amiodarone is responsible for skin pigmentation. Elderly men are at an increased risk of developing this.
ultraviolet light reacts with amiodarone and its metabolites to cause local vasodilatation. This increases the diffusion of amiodarone and its metabolites, resulting in their deposition in the tissues, causing pigmentation. Therefore, it is usually seen in sun-exposed areas.
cessation of amiodarone, avoiding exposure to sunlight using sunscreen cream is recommended.
Amiodarone is an iodine-containing compound that is structurally related to thyroid hormone. It is a class III antiarrhythmic drug, which increases the duration of an action potential by blocking potassium channels. It thereby increases the time taken for repolarization. It also prolongs the refractory period and suppresses abnormal automaticity. It also has weak calcium channel blocking, sodium channel blocking, and adrenergic blocking actions.
It is used to maintain normal sinus rhythm during atrial fibrillation and prevent recurrent ventricular tachycardia.
Adverse effects of amiodarone:
• prolonged usage of amiodarone causes interstitial lung disease.
• Heart blocks, bradycardia and QT prolongation
• Hyperthyroidism or hypothyroidism
• corneal micro-deposits and vortex keratopathy, optic neuropathy
Drug interactions of amiodarone
• causes digoxin toxicity by decreasing its renal clearance.
• Increases concentration of quinidine and procainamide
• potentiates the anticoagulant effect of warfarin when given simultaneously",1119-757.PNG,A,IMAGE Q
Question 33,which of the following is a centrally acting opioid antitussive?,"a) Ambroxol
b) Diphenoxylate
c) Levopropoxyphene
d) Levorphanol","Levopropoxyphene is a centrally acting opioid antitussive.
Levopropoxyphene is an opioid derivative that is a strong and partial μ receptor agonist that helps to reduce the cough reflex and therefore, is used in the management of acute debilitating cough. The usual antitussive dose is 5o–1oo mg every 4 hours. It has no analgesic activity. However, it is known to cause some sedation.
other options:
option A: Ambroxol is derived from bromhexine. It is a mucoactive agent that helps alter the viscoelastic properties of mucus and increase mucociliary clearance, thereby providing relief in productive cough. It is commonly available as intramuscular or intravenous, lozenges, syrups, or tablets.
option B: Diphenoxylate is an opioid agonist that is structurally similar to meperidine. It is used in the treatment of acute, chronic, and traveler's diarrhea. upon administration, it undergoes de-esterification to difenoxin, which is its active metabolite. Its side effects include constipation, toxic megacolon, paralytic ileus and can give rise to cNS depression in children.
option D: Levorphanol is a synthetic opioid that is also a 5HT/Norepinephrine reuptake inhibitor and an NMDA receptor antagonist which is chiefly used in the management of moderate to severe pain and has a relatively rapid onset of action. Its side effects include delirium and hallucinations.",,C,
Question 34,The anti-epileptic drugs which can also be used for the treatment of neuropathic pain are,"a) 1, 2 and 3
b) 1, 2 and 4
c) 1, 3 and 4
d) 2 and 4 only","The anti-epileptic drugs which can also be used for neuropathic pain are 1, 2, and 4 which are pregabalin, carbamazepine and gabapentin respectively.
pregabalin is an anti-epileptic drug that acts by binding to α2δ , a protein that is a subunit of voltage-gated calcium channels and causes a decrease in glutamate release at excitatory synapses. It is used in the management of neuropathic pain associated with diabetic peripheral neuropathy, spinal cord injury or postherpetic neuralgia.
Gabapentin is an anti-epileptic drug that, like pregabalin, acts by binding to α2δ protein. It is used in the management of neuropathic pain due to postherpetic neuralgia in adults.
The binding of gabapentin and pregabalin, also called ""gabapentinoids"" due to their structural similarity to GABA, to calcium channel subunit a2δ protein, is considered to mediate the anti-convulsant effects of gabapentin and pregabalin. They are used in focal onset seizures with or without progression to bilateral tonic-clonic seizures when used in addition to other anti-epileptic drugs.
carbamazepine is an iminostilbine derivative. It blocks voltage-activated sodium channels, slowing their rate of recovery and limiting the repetitive firing of action potentials. It is used in the treatment of:
• Generalized, focal-to-bilateral and idiopathic tonic-clonic seizures
• Focal seizures
• Neuropathic pain associated with trigeminal and glossopharyngeal neuralgias.
Lamotrigine is an anti-folate agent whose mechanism of action is similar to that of carbamazepine i.e. it delays the recovery from inactivation of recombinant sodium channels. It also inhibits the release of glutamate by acting directly on the sodium channels. Therefore, when used concurrently with carbamazepine, is associated with toxicity in some patients due to increase in 1o,11- epoxide of carbamazepine. It is useful in the management of:
• Focal and secondarily generalized tonic-clonic seizures in adults
• Lennox-Gastaut syndrome - a childhood disorder characterized by multiple type seizures, mental retardation, and refractoriness to anti-seizure medication.",,B,
Question 35,A breast cancer patient post-chemotherapy developed a low-grade fever with anemia and leukocytopenia (<4ooo/cm3; DNC: 3o). which of the following antibiotics will not be used in the empirical management of this patient?,"a) Cefepime
b) piperacillin-Tazobactam
c) Linezolid
d) Meropenem","Linezolid cannot be used in this patient as bone marrow suppression is a side effect of this drug and hence it can worsen the post-chemotherapy bone marrow suppression in this patient.
Linezolid can cause myelosuppression which can present as anemia, thrombocytopenia, leukopenia, and pancytopenia. It is commonly associated with thrombocytopenia and is seen 7-1o days following administration. This is usually reversed on discontinuation of the drug.
other adverse effects of linezolid:
• It inhibits mitochondrial protein synthesis and may lead to peripheral neuropathy, optic neuritis, and lactic acidosis in patients receiving the drug for longer durations.
• It can cause serotonin syndrome when coadministered with adrenergic or serotonergic drugs like SSRIs due to its nonspecific MAO inhibition.
It is a protein synthesis inhibitor of the class oxazolidinones. It mainly acts against gram-positive organisms. It is approved for the treatment of the following conditions:
• Skin and skin structure infections by staphylococcus(Both MRSA and MSSA) and streptococcus.
• community-acquired pneumonia due to streptococcus pneumoniae.
• Nosocomial pneumonia due to staphylococcus aureus.
Other options:
cefepime: It is a fourth-generation antipseudomonal cephalosporin. It is useful in enterobacter and pseudomonas infections that are resistant to other cephalosporins.
piperacillin-Tazobactam- It is a combination of piperacillin which is a ureidopenicillin and tazobactam which is a beta-lactamase inhibitor. It is useful in various infections including nosocomial infections, intraabdominal infections, pneumonia, and UTI. It is highly effective against E coli and klebsiella.
Meropenem: It belongs to the carbapenem group of beta-lactam antibiotics. They are more active against gram-negative organisms. coadministration of cilastatin is not required with this drug.
(cilastation should be coadministered with imipenem as imipenem is sensitive to renal peptidase degradation)",,C,
